Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
19-02-2014,0.30523128,0.35844275,0.13503747,-0.19271784,-0.372831403,-0.319690744,-0.431028954,-0.328473009,0.018051562,-0.450711948,-0.460269222,1.131456118,-0.386169729,-0.037322771,2.591695601,-0.115679458,-0.235281196,-0.328606059,-0.233455756,-0.230921441,-0.439537214,-0.395219799,-0.221489893
20-02-2014,0.24836726,0.359385301,0.092292326,0.343781007,-0.371767237,-0.203697053,-0.431028954,-0.143694707,0.285344819,-0.452757042,-0.460269222,0.832150646,-0.369496712,-0.037346663,1.814199921,-0.021838499,-0.179508286,-0.327602101,-0.188276414,-0.181005574,-0.423102071,-0.347945748,-0.201461532
21-02-2014,0.225555451,0.360311315,0.075254222,0.338170479,-0.370676467,-0.187933078,-0.431028954,-0.29872057,0.19294715,-0.453063806,-0.460269222,0.762622812,-0.372421264,-0.037357029,1.628936899,0.008057931,-0.160126807,-0.326572268,-0.146326407,-0.264172508,-0.3709269,-0.30423962,-0.175505688
22-02-2014,0.277716432,0.361215281,0.11489038,0.083291555,-0.369825134,-0.319373685,-0.431028954,-0.303418324,0.245745818,-0.453472825,-0.460269222,0.822564967,-0.400043027,-0.037332321,2.32999128,-0.173421362,-0.305167853,-0.325736066,-0.294008406,-0.273093909,-0.474816086,-0.413769299,-0.245843702
23-02-2014,0.309148181,0.362218463,0.138896678,0.093140996,-0.368893989,-0.344226354,-0.431028954,-0.32064342,0.024651395,-0.45163224,-0.460269222,1.052561933,-0.410255693,-0.037321002,2.877601508,-0.121030742,-0.316280461,-0.3249147,-0.307239275,-0.289585935,-0.463268809,-0.415155798,-0.23757773
24-02-2014,0.196371783,0.363221645,0.053797844,0.516794652,-0.367856427,-0.276272447,-0.431028954,-0.247045283,0.084049897,-0.45163224,-0.460269222,0.824569368,-0.381733599,-0.037377825,1.923988382,0.018279548,-0.212772656,-0.32395515,-0.20419317,-0.228345543,-0.309697792,-0.098150491,-0.031642125
25-02-2014,0.172925546,0.364158683,0.036244293,1.611799712,-0.366552824,-0.050897164,-0.431028954,-0.297154653,0.2028469,-0.452859297,-0.460269222,0.681512012,-0.323612666,-0.037399993,1.197873386,0.244719578,-0.050039582,-0.322778351,-0.043207145,-0.153550277,-0.173366822,0.269415792,0.22317772
26-02-2014,0.252063491,0.365156353,0.096370775,0.618447633,-0.365435449,-0.225363005,-0.431028954,-0.117074104,0.186347316,-0.451734495,-0.460269222,0.928923489,-0.370550764,-0.037364926,1.988410121,0.01662662,-0.180966882,-0.32177634,-0.157979187,-0.187696625,-0.338943545,-0.220280669,-0.096390718
27-02-2014,0.251773861,0.366159535,0.096374821,-0.003309906,-0.364397888,-0.27232391,-0.431028954,0.050479102,0.018051562,-0.45163224,-0.460269222,0.936949633,-0.382495056,-0.037371446,2.005629803,0.001584426,-0.181806361,-0.32077545,-0.170865175,-0.180283066,-0.367537284,-0.163696743,-0.050580402
28-02-2014,0.24184369,0.367195789,0.089080485,0.035930923,-0.363360326,-0.29448639,-0.431028954,-0.196935912,0.001551978,-0.446803927,-0.456822977,0.970669308,-0.36478936,-0.037357349,2.055986917,-0.099962825,-0.179592234,-0.319771604,-0.179246816,-0.224560231,-0.37619503,-0.253630578,-0.128209664
01-03-2014,0.232920328,0.368011564,0.082495773,-0.11611856,-0.362269556,-0.0854853,-0.431028954,-0.225122433,0.598836911,-0.451790878,-0.456822977,0.601223538,-0.369831358,-0.037347037,1.709683141,-0.068916532,-0.266835127,-0.318884228,-0.245798296,-0.290449803,-0.297167357,-0.395515585,-0.244867527
02-03-2014,0.216894136,0.36883285,0.070522511,-0.287844923,-0.361365014,-0.221115856,-0.431028954,-0.265836296,0.196247067,-0.451666204,-0.456822977,0.58231567,-0.419094328,-0.037328516,1.855532716,-0.134607967,-0.311715792,-0.318056767,-0.316895928,-0.242434446,-0.40338297,-0.451226941,-0.293278081
03-03-2014,0.363943415,0.369615552,0.182221065,1.112915217,-0.360221036,0.009540474,-0.431028954,-0.283061392,0.397541989,-0.45253892,-0.456822977,0.756251235,-0.371631964,-0.037379827,1.649751347,0.128218585,-0.169864767,-0.317039935,-0.166350376,-0.123629029,-0.213857628,-0.214128313,-0.035201691
04-03-2014,0.379266221,0.370381719,0.194040424,0.470876656,-0.358811016,0.233717968,-0.431028954,-0.333170762,0.767132666,-0.452912941,-0.456822977,0.751031059,-0.326618415,-0.037395963,1.253231542,0.207205308,-0.029976026,-0.315836351,-0.012784507,-0.038074678,-0.157773288,-0.000729565,0.173171136
05-03-2014,0.361667751,0.371269149,0.180913368,-0.055254351,-0.357587225,-0.05398271,-0.431028954,-0.28462731,0.311744153,-0.450170119,-0.456822977,0.946267935,-0.372352215,-0.037369319,1.915936325,0.089510225,-0.153148635,-0.314797203,-0.157916481,-0.152749235,-0.335257264,-0.243503593,-0.063445673
06-03-2014,0.35086869,0.372162091,0.172940957,-0.156105739,-0.356469851,-0.131795658,-0.431028954,-0.209463255,0.189647233,-0.450045445,-0.456822977,0.936948756,-0.370087464,-0.037366974,1.998753793,0.042277403,-0.180001481,-0.313793903,-0.175150054,-0.1766077,-0.345439837,-0.257819652,-0.081605624
07-03-2014,0.30160401,0.373082593,0.135758392,0.13159659,-0.355405685,-0.200419643,-0.431028954,-0.209463255,0.044450896,-0.449422076,-0.456822977,0.895180773,-0.391893261,-0.037422539,2.008308165,-0.050612708,-0.201618074,-0.312819462,-0.187503045,-0.206120574,0.383728784,2.730975547,2.472845674
08-03-2014,0.284639968,0.374047192,0.123099044,-0.114552788,-0.354394727,-0.261767567,-0.431028954,-0.22042468,-0.150244193,-0.448424686,-0.456822977,0.937901356,-0.394670466,-0.037412904,2.024554719,-0.052619439,-0.186297576,-0.311824568,-0.176414615,-0.231879549,0.129002487,1.005454203,0.955711614
09-03-2014,0.324622697,0.374951158,0.153692891,-0.166251542,-0.353463582,-0.269076449,-0.431028954,-0.143694707,0.021351479,-0.449796097,-0.456822977,0.908307733,-0.406634441,-0.03737893,2.421671209,-0.047273683,-0.288399253,-0.310965979,-0.258423012,-0.289161854,-0.365242939,-0.147243628,0.004269163
10-03-2014,0.302555651,0.375860636,0.137138556,-0.085730629,-0.35242602,-0.205048198,-0.431028954,-0.328473009,0.249045735,-0.449671424,-0.456822977,0.878266449,-0.375836578,-0.037416337,2.095631726,0.005404402,-0.230716527,-0.310030385,-0.202991314,-0.201879768,0.076338663,1.280265589,1.223909829
11-03-2014,0.303810714,0.37678665,0.138312117,-0.22592758,-0.351308646,-0.16864669,-0.431028954,-0.336302598,0.2028469,-0.449297402,-0.456822977,0.909600547,-0.362634325,-0.037406822,1.786199484,-0.065649374,-0.133127052,-0.308964508,-0.124170449,-0.187492438,-0.136694732,0.527907167,0.576050401
12-03-2014,0.33029117,0.377712664,0.15867526,-0.114543752,-0.350164667,-0.146003748,-0.431028954,-0.347264023,0.849630585,-0.449297402,-0.456822977,0.960005594,-0.338936308,-0.037403804,1.871362297,0.008555468,-0.133830116,-0.307899569,-0.116812999,-0.127304395,-0.200564479,0.392211488,0.488205044
13-03-2014,0.330994557,0.37864419,0.159438095,-0.230041146,-0.349047293,-0.163323963,-0.431028954,-0.292456899,1.305019097,-0.446773516,-0.454640696,0.96999197,-0.37032191,-0.03740846,1.911921141,0.010893891,-0.140787301,-0.306843918,-0.120052785,-0.111205035,-0.283036097,0.624444431,0.69609406
14-03-2014,0.322526328,0.379410357,0.153179688,-0.223561228,-0.348009731,-0.072320892,-0.431028954,-0.237649776,1.080624758,-0.450939624,-0.454640696,0.661365143,-0.381372926,-0.03740055,1.61769475,-0.136515192,-0.210264711,-0.30588102,-0.181075727,-0.202068248,-0.337700099,0.104592554,0.225519124
15-03-2014,0.322278074,0.380374955,0.15322426,-0.344636238,-0.347078586,-0.311052399,-0.431028954,-0.242347529,0.744033249,-0.445940294,-0.454640696,1.010913415,-0.410258427,-0.037385331,2.386882801,-0.197319711,-0.240034748,-0.304957865,-0.210557782,-0.190461003,-0.418005643,-0.025479486,0.11045761
16-03-2014,0.320416167,0.381245849,0.152016943,-0.329420108,-0.34633367,-0.384694504,-0.431028954,-0.278363639,1.562412605,-0.448301089,-0.454640696,0.841446667,-0.428359751,-0.037299791,2.42230109,-0.231727141,-0.315252099,-0.304135126,-0.293841191,-0.285957689,-0.437271488,-0.49617907,-0.305594002
17-03-2014,0.306293257,0.382226983,0.1414931,-0.234875658,-0.345482337,-0.369954456,-0.431028954,-0.303418324,0.876029919,-0.445523683,-0.454640696,1.009621508,-0.374797758,-0.037317369,2.432401023,-0.1282008,-0.250118994,-0.303225433,-0.222743559,-0.298554456,-0.413020034,-0.430799198,-0.251996295
18-03-2014,0.309465395,0.383026222,0.14410077,-0.104871148,-0.344764025,-0.349288242,0.758578367,-0.483498873,0.206146817,-0.450106403,-0.454640696,0.697232742,-0.425503721,-0.037351145,2.159138605,-0.12932855,-0.324161074,-0.302414587,-0.288615729,-0.3509991,0.269469472,-0.386338814,-0.212409484
19-03-2014,0.283826245,0.38388058,0.124757281,-0.253075266,-0.343912692,-0.286156976,-0.431028954,-0.387977886,0.225946318,-0.4487177,-0.454640696,0.749803578,-0.402077521,-0.037368192,1.829871596,-0.184234494,-0.224074147,-0.301470125,-0.24267347,-0.275198605,0.062074248,-0.269251794,-0.121981156
20-03-2014,0.25843535,0.384801082,0.105605882,-0.147330965,-0.342928339,-0.24631394,-0.431028954,-0.165617556,0.186347316,-0.447051256,-0.454640696,0.814811737,-0.385621108,-0.03737251,1.767460337,-0.126520231,-0.174775722,-0.300459849,-0.16481409,-0.147848747,-0.30009248,-0.199738308,-0.076408173
21-03-2014,0.244629654,0.385798752,0.09529707,0.080170801,-0.34178436,-0.195302181,3.137793007,-0.225122433,0.027951312,-0.445107072,-0.454640696,0.914279244,-0.367794984,-0.037342991,1.869302879,-0.047693825,-0.155215852,-0.299423461,-0.175986128,-0.176984661,-0.368300356,-0.342647475,-0.198569269
22-03-2014,0.212922067,0.386768862,0.071311995,-0.189232627,-0.340666986,-0.194179811,-0.431028954,-0.253308954,-0.034747106,-0.445801424,-0.454640696,0.807257006,-0.373634162,-0.037316268,1.866845031,-0.146631772,-0.206025341,-0.298454903,-0.236434269,-0.263292933,-0.439019411,-0.436633583,-0.283045829
23-03-2014,0.226893266,0.38789882,0.082218619,-0.292882274,-0.339842257,-0.465429591,1.948185687,-0.326907091,-0.130444692,-0.441774185,-0.454640696,1.086763059,-0.376416295,-0.037175673,3.071750594,-0.177700178,-0.335273682,-0.297658892,-0.33264547,-0.331177255,-0.502426482,-0.568332448,-0.38280937
24-03-2014,0.233609923,0.388995706,0.087585583,-0.141768229,-0.338857904,-0.358037636,1.948185687,-0.414598489,-0.064446357,-0.442607407,-0.454640696,1.048801141,-0.402627005,-0.03731046,2.385688056,-0.046013257,-0.224462406,-0.296714948,-0.247125563,-0.2841043,-0.360357079,-0.415747371,-0.260706471
25-03-2014,0.24467103,0.389828016,0.096217879,-0.240104344,-0.337820342,-0.132118547,3.137793007,-0.336302598,0.334843571,-0.445540113,-0.450840399,0.647295485,-0.376115724,-0.037348683,1.465458835,-0.102163043,-0.17092461,-0.295699531,-0.203764682,-0.222675428,-0.383577706,-0.382645182,-0.230749526
26-03-2014,0.252504832,0.390698911,0.102397316,-0.204841509,-0.336809384,-0.185489374,0.758578367,-0.330038927,0.255645568,-0.444394965,-0.450840399,0.723691771,-0.360957632,-0.03733489,1.687952793,-0.096457955,-0.198071274,-0.294720355,-0.211090779,-0.2343455,-0.420358567,-0.416778925,-0.255889931
27-03-2014,0.162167861,0.391619413,0.033536584,0.534342888,-0.335718614,-0.175766066,0.758578367,-0.351961776,0.123648898,-0.442922631,-0.450840399,0.635586217,-0.38474071,-0.0373805,1.495383036,-0.027162142,-0.187126562,-0.293726567,-0.191275829,-0.218230434,-0.308448948,-0.118973849,-0.067847338
28-03-2014,0.138445786,0.392628107,0.015593256,0.322299648,-0.334654448,-0.266112748,0.758578367,-0.353527694,0.031251229,-0.44030515,-0.450840399,0.714470917,-0.397463742,-0.037378886,1.698599951,-0.002694391,-0.205857445,-0.292757785,-0.202730041,-0.2552354,-0.286682569,-0.082392474,-0.056495816
29-03-2014,0.134225463,0.393570657,0.01254479,-0.283132865,-0.333856324,-0.390278001,3.137793007,-0.411466653,0.054350646,-0.442268261,-0.450840399,0.612990303,-0.43451996,-0.037318038,2.128541884,-0.204384732,-0.354927992,-0.291988013,-0.34192589,-0.364444029,-0.41689333,-0.440586028,-0.307693844
30-03-2014,0.063997089,0.394391943,-0.041044824,0.193405276,-0.333004991,-0.262695173,4.327400328,-0.4067689,0.143448399,-0.445867298,-0.450840399,0.328107167,-0.423631796,-0.037355713,1.464638987,-0.07605342,-0.350898491,-0.291212862,-0.350537451,-0.337601292,-0.398153959,-0.357044875,-0.274903983
31-03-2014,0.075003028,0.395317957,-0.032460946,0.023942019,-0.332073846,-0.286265058,-0.431028954,-0.395807475,0.186347316,-0.442759039,-0.450840399,0.479751913,-0.408067487,-0.037363996,1.479264609,-0.146886069,-0.269437513,-0.29032896,-0.277485496,-0.288565,-0.320195516,-0.262226868,-0.21082508
01-04-2014,0.106048604,0.396304603,-0.008513789,0.068392854,-0.331089492,-0.293389277,-0.431028954,-0.394241557,0.051050729,-0.44095952,-0.450840399,0.619010059,-0.400304176,-0.037360253,1.690551559,-0.038102423,-0.2526899,-0.289422699,-0.240248856,-0.269120116,-0.331857373,-0.257982335,-0.193909187
02-04-2014,0.058452743,0.397324321,-0.044791403,0.309806329,-0.330078534,-0.296130372,5.517007648,-0.250177118,-0.034747106,-0.439977965,-0.450840399,0.565270208,-0.393273901,-0.037355929,1.511222177,-0.061884679,-0.231031332,-0.288487525,-0.224844195,-0.254874146,-0.32755218,-0.2696585,-0.222924115
03-04-2014,0.060259483,0.398470815,-0.043212544,0.105818859,-0.329120785,-0.393678922,-0.431028954,-0.214161008,-0.226142278,-0.436215335,-0.450840399,0.726336435,-0.38898045,-0.037364386,1.791375955,-0.147538395,-0.22540682,-0.287544842,-0.214612741,-0.244083649,-0.270979033,-0.151647147,-0.149024616
04-04-2014,0.059845726,0.399578725,-0.04334164,-0.134754681,-0.328136431,-0.359614157,-0.431028954,-0.223556515,-0.298740447,-0.437360483,-0.450840399,0.677523357,-0.38658533,-0.037355992,1.767602703,-0.107492215,-0.243392666,-0.28662617,-0.2515045,-0.287182811,-0.349017962,-0.230991832,-0.198370624
05-04-2014,0.067886406,0.400565371,-0.037006966,-0.253116258,-0.32723189,-0.337503386,1.948185687,-0.300286488,-0.127144776,-0.434450826,-0.445250945,0.542889323,-0.405379851,-0.037356516,1.748198443,-0.157085572,-0.306017826,-0.285791102,-0.30402039,-0.309878981,-0.309821167,-0.280732001,-0.225658114
06-04-2014,0.078685466,0.401348073,-0.028587145,-0.291218113,-0.326433766,-0.283505712,-0.431028954,-0.215726926,0.453640574,-0.441849125,-0.445250945,0.302893565,-0.444156925,-0.037338425,1.783595207,-4.64E-05,-0.433555728,-0.285126298,-0.418876039,-0.401543235,-0.442570986,-0.437010711,-0.320651942
07-04-2014,0.062231725,0.402152824,-0.041073685,-0.204657656,-0.325529225,-0.213943739,-0.431028954,-0.409900735,0.420641406,-0.441049309,-0.445250945,0.305411046,-0.382692709,-0.037344344,1.162045837,-0.16337112,-0.278608825,-0.28425464,-0.313886062,-0.305151267,-0.444934469,-0.40958762,-0.308184279
08-04-2014,0.070962,0.403012694,-0.034225143,-0.281752804,-0.324411851,-0.10477904,0.758578367,-0.528910489,0.216046567,-0.439049769,-0.445250945,0.389782477,-0.367245036,-0.037360502,1.085491471,-0.083698902,-0.195930601,-0.283272606,-0.227017987,-0.257355803,-0.41601612,-0.31462172,-0.245675243
09-04-2014,0.055832282,0.403811933,-0.045705164,-0.246860957,-0.323427497,-0.151695485,1.948185687,-0.364489119,0.245745818,-0.441249263,-0.445250945,0.288198732,-0.390846635,-0.037351132,1.064017265,-0.105242243,-0.257034205,-0.282372145,-0.269072503,-0.253209237,-0.427419397,-0.386120672,-0.295711208
10-04-2014,-0.002231634,0.404776531,-0.090145256,0.467847276,-0.322336727,-0.213802618,1.948185687,-0.315945666,0.100549481,-0.435250642,-0.445250945,0.380654478,-0.286734886,-0.037392916,1.097861394,0.010407411,-0.206707418,-0.281404498,-0.225941542,-0.262067811,-0.266709811,0.112282999,-0.037460849
11-04-2014,0.034992715,0.405597817,-0.061417034,0.431814626,-0.321325769,-0.15051408,1.948185687,-0.19850183,0.404141823,-0.440449447,-0.445250945,0.280998875,-0.374080764,-0.03739538,0.976001378,-0.094594956,-0.2297931,-0.280467671,-0.234135066,-0.245324477,-0.277257102,0.037068231,-0.051215102
12-04-2014,0.030841352,0.406479735,-0.064464301,-0.143902639,-0.320527645,-0.359121922,1.948185687,-0.312813831,0.06095048,-0.438249953,-0.445250945,0.344449663,-0.434436805,-0.03731599,1.657194209,-0.217641323,-0.386849195,-0.279740513,-0.370289696,-0.394239623,-0.440427377,-0.46262211,-0.349055875
13-04-2014,0.003285128,0.407576621,-0.08547597,-0.098238311,-0.319782728,-0.495068596,3.137793007,-0.350395858,0.004851895,-0.430451746,-0.445250945,0.537441186,-0.442373311,-0.037242974,2.271562318,-0.076860535,-0.412946509,-0.279048196,-0.42307731,-0.412082425,-0.474523099,-0.522470777,-0.389644286
