Open,High,Low,Close,Volume ,MarketCap
-0.142783875,-0.15286125,-0.12442114,-0.137089069,-0.34970375,-0.104590887
-0.141500157,-0.158283541,-0.123904276,-0.144820441,-0.318525219,-0.103444983
-0.13399992,-0.152424709,-0.124310383,-0.143815599,-0.28798395,-0.096421977
-0.12727229,-0.145612381,-0.10946901,-0.130622615,-0.307575371,-0.090115604
-0.126535341,-0.143992586,-0.109062902,-0.129535021,-0.342444726,-0.089489791
-0.130802513,-0.144877155,-0.112028716,-0.128778434,-0.354351051,-0.093605821
-0.129685203,-0.147519373,-0.112853237,-0.133377064,-0.376811123,-0.092637301
-0.129649545,-0.145911067,-0.110945763,-0.132206719,-0.322655353,-0.092678455
-0.12567953,-0.14380878,-0.110441206,-0.131993929,-0.333358393,-0.088994534
-0.127759627,-0.14282082,-0.108890614,-0.127820879,-0.355911505,-0.09104226
-0.128734302,-0.143693901,-0.11072425,-0.129523199,-0.279917157,-0.092046256
-0.129946701,-0.146830099,-0.112582498,-0.130705366,-0.307378003,-0.093278724
-0.110429443,-0.123440723,-0.118612576,-0.13250226,-0.305823777,-0.074886082
-0.111011871,-0.127714224,-0.091686435,-0.112653676,-0.361480052,-0.075528214
-0.106946766,-0.125726816,-0.094307673,-0.113422084,-0.323459618,-0.071749924
-0.120877476,-0.123498163,-0.102208304,-0.109331786,-0.280321236,-0.08500835
-0.125703302,-0.139845453,-0.108767552,-0.123257714,-0.303056729,-0.089656533
-0.130529129,-0.144107466,-0.112976299,-0.128104599,-0.296250641,-0.094301877
-0.127581333,-0.146152313,-0.116483589,-0.132655942,-0.288625104,-0.091580799
-0.139943056,-0.142947187,-0.123116674,-0.130244321,-0.258463,-0.103367643
-0.167329026,-0.157123263,-0.151162686,-0.142562502,-0.13959226,-0.129331764
-0.171061315,-0.184533406,-0.155162227,-0.169362229,-0.293561256,-0.132942602
-0.167329026,-0.183763716,-0.153931599,-0.17319245,-0.299376026,-0.129485024
-0.164904226,-0.18198309,-0.15167955,-0.169444981,-0.301483039,-0.127253527
-0.169040649,-0.181408695,-0.151101155,-0.167045182,-0.312185495,-0.13124113
-0.169088194,-0.18379818,-0.151888757,-0.171052728,-0.234219995,-0.131361752
-0.174127973,-0.18637147,-0.156478999,-0.171289161,-0.281121998,-0.13620222
-0.16269338,-0.179696997,-0.157844996,-0.175970543,-0.332903511,-0.125461235
-0.164714046,-0.178812429,-0.147716928,-0.164503523,-0.354005753,-0.127435169
-0.161825682,-0.179007723,-0.149796689,-0.166737818,-0.184134409,-0.124772273
-0.157986416,-0.175400521,-0.144025044,-0.163876974,-0.339463182,-0.121217488
-0.153992629,-0.168645632,-0.141846832,-0.160058574,-0.28297578,-0.117518667
-0.160482533,-0.169817398,-0.143126685,-0.156110136,-0.307316301,-0.123728543
-0.159733698,-0.17474571,-0.143582018,-0.162541125,-0.374555014,-0.12310415
-0.166699053,-0.176285089,-0.149439807,-0.16208008,-0.360926098,-0.129753229
-0.168767265,-0.18154655,-0.151015011,-0.169255834,-0.350551226,-0.131788184
-0.1695161,-0.182063506,-0.151937982,-0.170804473,-0.332517534,-0.132572933
-0.16470216,-0.178502255,-0.154399238,-0.172104857,-0.343132595,-0.128083687
-0.177206517,-0.177525783,-0.160195496,-0.167116112,-0.335420443,-0.139951418
-0.173343479,-0.186899914,-0.164478081,-0.179174216,-0.33764502,-0.136374637
-0.155395209,-0.173011036,-0.162582914,-0.175355816,-0.330659665,-0.119519564
-0.153291339,-0.168300995,-0.137724228,-0.15748145,-0.364309775,-0.117618003
-0.151579716,-0.168140164,-0.139164063,-0.155152581,-0.314374063,-0.116076886
-0.147633474,-0.159374892,-0.132629428,-0.153308401,-0.304064981,-0.112421347
-0.152946637,-0.156571843,-0.136013655,-0.149785543,-0.24880461,-0.117516539
-0.148917191,-0.166784591,-0.137958048,-0.154868861,-0.269586469,-0.113777274
-0.146896525,-0.164601889,-0.1339462,-0.151026818,-0.329992039,-0.111948085
-0.152804002,-0.159409356,-0.135459873,-0.149088064,-0.288719312,-0.117588912
-0.167947112,-0.169874838,-0.156811269,-0.154892504,-0.291835744,-0.131952087
-0.164084074,-0.181500598,-0.156183648,-0.169953313,-0.320388733,-0.128391626
-0.178288168,-0.180099074,-0.161352286,-0.16611127,-0.205229838,-0.141860075
-0.19929121,-0.187152648,-0.191170402,-0.180214523,-0.04427938,-0.161741327
-0.130659878,-0.141786909,-0.20374742,-0.202545658,0.195036375,-0.097127257
-0.109026863,-0.126542458,-0.112004103,-0.133034236,-0.211857439,-0.076813187
-0.072773735,-0.093043725,-0.089249791,-0.11127054,-0.233402494,-0.0427355
-0.070503457,-0.089666281,-0.052527852,-0.075368127,-0.374250008,-0.04066365
-0.072761849,-0.090148773,-0.051814088,-0.073074722,-0.330946958,-0.042877408
-0.073498797,-0.090378531,-0.052183276,-0.07539177,-0.280875191,-0.043643709
-0.076898271,-0.090539361,-0.059616269,-0.076195644,-0.162079388,-0.046921774
-0.07380784,-0.091952374,-0.062778983,-0.079233813,-0.010892233,-0.044083622
-0.065451791,-0.085519147,-0.053536967,-0.076491185,-0.296936953,-0.036278705
-0.07240526,-0.084048695,-0.054275344,-0.068003226,-0.219065076,-0.042898694
-0.077968036,-0.091791543,-0.059530125,-0.074765221,-0.313762494,-0.048213133
-0.061101416,-0.080062391,-0.061745256,-0.080605127,-0.187951362,-0.032397533
-0.060732942,-0.080475956,-0.044897958,-0.063593743,-0.331359018,-0.032135004
-0.051723148,-0.072767571,-0.041267606,-0.062801691,-0.264898877,-0.02374117
-0.051806352,-0.072365495,-0.036012824,-0.054313731,-0.329974131,-0.023890173
-0.043402758,-0.062864997,-0.034782196,-0.05401819,-0.313893295,-0.01606397
-0.064584094,-0.061922988,-0.042953566,-0.046511429,-0.304272276,-0.036080035
-0.062456451,-0.080200246,-0.046227037,-0.068606131,-0.351137881,-0.034164282
-0.067936022,-0.079487996,-0.046583919,-0.065674357,-0.290131059,-0.039400672
-0.075364942,-0.084289941,-0.054115362,-0.07178616,-0.257356454,-0.046460574
-0.061244051,-0.077626955,-0.052207889,-0.076053783,-0.193245656,-0.033256074
-0.080880172,-0.070090889,-0.061671418,-0.06413754,-0.180157848,-0.051803395
-0.080642447,-0.088046486,-0.063886548,-0.084104341,-0.239062718,-0.051654392
-0.078122557,-0.096478609,-0.068464485,-0.082094657,-0.249530629,-0.049376775
-0.05936602,-0.08029215,-0.078137221,-0.08020319,-0.097701151,-0.031886666
-0.089901852,-0.079913049,-0.074359193,-0.06180867,-0.172767246,-0.060757763
-0.045447196,-0.061854061,-0.104681867,-0.092497727,0.053254379,-0.019143365
-0.054563967,-0.06246292,-0.032579372,-0.049029445,-0.186409787,-0.027877776
-0.039361425,-0.060636343,-0.039163232,-0.056949964,-0.195139535,-0.013772163
-0.068375814,-0.060441049,-0.057081176,-0.041546327,-0.2700141,-0.041188708
-0.013496898,-0.035960322,-0.058927118,-0.071100504,-0.197015895,0.010139265
-0.047063729,-0.037419286,-0.025220217,-0.017855699,-0.230412775,-0.021541603
-0.052079736,-0.05758056,-0.033600793,-0.050247077,-0.187441396,-0.026437415
-0.090020715,-0.069930059,-0.074186905,-0.053746291,-0.178587077,-0.062212316
-0.085824861,-0.105220905,-0.084438036,-0.093289779,-0.17182128,-0.058437574
-0.069207853,-0.088483026,-0.072759376,-0.084884571,-0.179745204,-0.043026411
-0.103380884,-0.093055213,-0.093987709,-0.07510805,-0.21137667,-0.075236594
-0.059900903,-0.080751666,-0.098405664,-0.105726177,-0.23650316,-0.034646768
-0.06067351,-0.051170309,-0.061942156,-0.063463704,-0.202574905,-0.035562072
-0.107862009,-0.062658214,-0.088142226,-0.063250914,-0.012484414,-0.079927349
-0.141309977,-0.12285484,-0.170754284,-0.112098057,0.044244345,-0.111398193
-0.059924675,-0.066173514,-0.134647658,-0.145033231,0.069413657,-0.035327925
0.023243568,-0.000451205,-0.07115956,-0.061654989,0.154182715,0.04234519
0.056584559,0.031944689,0.044101058,0.021782362,-0.109428404,0.073330711
0.047978899,0.034862617,0.05997616,0.053168897,-0.184027355,0.065036213
0.038553085,0.047924366,0.045577812,0.044243536,0.0427962,0.056010891
0.062004699,0.044903046,0.024201804,0.035590073,0.258077413,0.077744037
-0.023540798,0.04301903,-0.000459981,0.05615978,0.079614907,-0.002433747
-0.036425516,-0.045920336,-0.029945828,-0.028767101,-0.255969815,-0.014659085
-0.014055553,-0.036500253,-0.041956758,-0.03930021,-0.085715023,0.006080708
-0.053101955,-0.023289162,-0.039876996,-0.017051826,0.024454972,-0.030602402
-0.126761181,-0.059085476,-0.110576575,-0.054408305,0.090224907,-0.099573034
-0.163620509,-0.148369479,-0.145489491,-0.132490439,-0.288799894,-0.134162298
-0.166984324,-0.180524126,-0.152061045,-0.167080647,-0.318707015,-0.137457392
-0.159424655,-0.176997339,-0.154989939,-0.170438001,-0.310319645,-0.130563522
-0.16540345,-0.176262113,-0.15230717,-0.16215101,-0.292870272,-0.136298717
-0.155561617,-0.167738087,-0.159223299,-0.168109132,-0.239335219,-0.12726417
-0.168458222,-0.172092004,-0.150498147,-0.157540559,-0.30868873,-0.139459708
-0.169991551,-0.176296577,-0.157168151,-0.170024243,-0.315043441,-0.141066102
-0.174270608,-0.16788743,-0.163247453,-0.172684119,-0.264336553,-0.145180003
-0.212342336,-0.185682196,-0.19686821,-0.17686899,-0.211598563,-0.180799515
-0.21373303,-0.225074225,-0.201593821,-0.213776245,-0.331580132,-0.182223558
-0.220151617,-0.221938026,-0.210749694,-0.215017521,-0.281588753,-0.188348289
-0.216490645,-0.217871308,-0.216878221,-0.221554905,-0.179618686,-0.185054614
-0.223289593,-0.220479062,-0.214047777,-0.218634952,-0.277896566,-0.191521343
-0.224466333,-0.209439185,-0.227313947,-0.227654887,-0.159595741,-0.192760196
-0.289187083,-0.232977904,-0.27589914,-0.22315083,-0.096410667,-0.253122005
-0.312377199,-0.296528998,-0.299502585,-0.290037842,-0.128367187,-0.274817545
-0.316953413,-0.324685855,-0.306418714,-0.313775757,-0.32218743,-0.279181913
-0.321244357,-0.328522815,-0.30868307,-0.318244348,-0.322134487,-0.283283752
-0.323348227,-0.332198945,-0.311304308,-0.322523793,-0.321059862,-0.285357731
-0.329220045,-0.335358119,-0.317592817,-0.324687159,-0.350646796,-0.290962371
-0.324620058,-0.336415006,-0.317322078,-0.330397026,-0.37191137,-0.286830732
-0.324917215,-0.33601293,-0.314036302,-0.325822039,-0.365868283,-0.287218849
-0.331074304,-0.335702756,-0.319352615,-0.326424944,-0.289518322,-0.293047703
-0.311188571,-0.323548552,-0.317728186,-0.331118147,-0.26219139,-0.274669962
-0.312175132,-0.321974709,-0.299773323,-0.31230987,-0.28005438,-0.275712982
-0.311794771,-0.323043084,-0.299391829,-0.31330289,-0.324335318,-0.275475997
-0.307539486,-0.31944737,-0.300216349,-0.312853666,-0.333928892,-0.271643782
-0.309714674,-0.318884462,-0.297115167,-0.308822477,-0.393601629,-0.273770977
-0.309643356,-0.321009725,-0.297939687,-0.311068594,-0.376677404,-0.273817807
-0.310796324,-0.320756991,-0.299588729,-0.311068594,-0.330671538,-0.275011959
-0.31364903,-0.323180939,-0.304757367,-0.312132545,-0.3326096,-0.277774899
-0.315538947,-0.323605991,-0.302776056,-0.314544165,-0.350602612,-0.279626793
-0.304056808,-0.315162381,-0.305126555,-0.316719353,-0.334348153,-0.269115699
-0.306802537,-0.314530546,-0.295798395,-0.305382371,-0.341088647,-0.271802009
-0.306541039,-0.318045845,-0.29647524,-0.307663953,-0.370631786,-0.271692031
-0.3051028,-0.316598369,-0.294826199,-0.307675775,-0.374428301,-0.270481559
-0.319009738,-0.315794216,-0.307440136,-0.306422678,-0.307408173,-0.283488808
-0.32047175,-0.33057915,-0.308904583,-0.320159459,-0.350922605,-0.284965357
-0.316347213,-0.328430912,-0.30921224,-0.321648989,-0.350987811,-0.281278598
-0.322825231,-0.327603783,-0.31291643,-0.317416831,-0.333549532,-0.287399072
-0.314267116,-0.326064403,-0.313950158,-0.324072432,-0.269783254,-0.279599831
-0.318367879,-0.326018452,-0.306381796,-0.315549007,-0.369960072,-0.283515061
-0.310404077,-0.322445713,-0.30666484,-0.319757522,-0.314170466,-0.276275646
-0.317262456,-0.322686959,-0.308732295,-0.311742429,-0.353223872,-0.282741665
-0.322456757,-0.329384408,-0.320263279,-0.318941827,-0.304940292,-0.287648829
-0.297234088,-0.309246109,-0.311058182,-0.324048788,-0.266984479,-0.26444552
-0.30271366,-0.308235174,-0.289534498,-0.298750413,-0.295388761,-0.269634371
-0.305720886,-0.309774553,-0.299416441,-0.304259312,-0.279583928,-0.272512966
-0.315895535,-0.317207228,-0.305151168,-0.307652131,-0.316358645,-0.282015098
-0.321482083,-0.328545791,-0.310812056,-0.317440475,-0.350835794,-0.287286255
-0.316929641,-0.329085722,-0.311033569,-0.322807513,-0.334643427,-0.283200736
-0.326759587,-0.328235617,-0.314971579,-0.318445317,-0.316346383,-0.29239209
-0.334010213,-0.336851547,-0.323019886,-0.32794994,-0.30722657,-0.299200106
-0.341878925,-0.344927544,-0.330785149,-0.334901082,-0.346310145,-0.306573624
-0.343174528,-0.352681881,-0.332028083,-0.343081678,-0.340742572,-0.307872078
-0.339572988,-0.350269421,-0.333271017,-0.344488457,-0.347642673,-0.304677739
-0.340844819,-0.348821944,-0.329702196,-0.340740987,-0.372426785,-0.305944973
-0.346954363,-0.351923679,-0.335301554,-0.341757651,-0.342434799,-0.311689392
-0.34753679,-0.357162164,-0.337049045,-0.348176818,-0.360965805,-0.312350682
-0.34552801,-0.355680224,-0.337159802,-0.34882701,-0.314680821,-0.310616571
-0.34884428,-0.354967974,-0.337258252,-0.347101046,-0.311433394,-0.31378111
-0.349997248,-0.360183483,-0.340101003,-0.350304719,-0.350325635,-0.314957524
-0.352707318,-0.36052812,-0.3416639,-0.351392312,-0.306081095,-0.317579976
-0.351257193,-0.362308746,-0.345048127,-0.353933972,-0.352184088,-0.316368085
-0.348761076,-0.357173652,-0.341208568,-0.352822735,-0.325591935,-0.314184128
-0.347917151,-0.359126596,-0.340113309,-0.349985534,-0.336484362,-0.313510776
-0.347132657,-0.358127148,-0.337393621,-0.349205303,-0.33408558,-0.312901993
-0.351007581,-0.358437321,-0.340002552,-0.34847236,-0.330918735,-0.316585204
-0.350674766,-0.360642999,-0.341245487,-0.351534172,-0.350545971,-0.316403562
-0.350829287,-0.36151608,-0.341122424,-0.352172543,-0.375033253,-0.316647643
-0.354098012,-0.360941685,-0.342697628,-0.352208008,-0.360186843,-0.319753291
-0.356071133,-0.365433456,-0.345884954,-0.355648114,-0.349375387,-0.321680396
-0.357854074,-0.365203698,-0.346586412,-0.357102179,-0.331897401,-0.323411668
-0.355987929,-0.366972835,-0.349982946,-0.359360118,-0.320571308,-0.321801017
-0.347108884,-0.356208668,-0.349761432,-0.357350434,-0.302318837,-0.313771177
-0.344434473,-0.355450466,-0.336704469,-0.348235926,-0.315727223,-0.311451697
-0.354430828,-0.353221812,-0.343571374,-0.345245044,-0.31045901,-0.32072252
-0.355346071,-0.364491448,-0.345355784,-0.355671757,-0.362193225,-0.321683234
-0.35636829,-0.365536847,-0.346217224,-0.356570204,-0.346797727,-0.322722707
-0.354098012,-0.364847573,-0.346303368,-0.357504116,-0.316069989,-0.320744515
-0.354407055,-0.364169786,-0.344002093,-0.35555354,-0.329505236,-0.321141856
-0.36038585,-0.36519221,-0.349946027,-0.355494432,-0.319054648,-0.32672592
-0.360041148,-0.370890211,-0.352591877,-0.361145191,-0.32909415,-0.326516606
-0.363630802,-0.369500175,-0.352567264,-0.360625037,-0.359667729,-0.329906069
-0.364985837,-0.37369326,-0.356468355,-0.36453801,-0.335385796,-0.331241419
-0.351566236,-0.362699334,-0.35780974,-0.365590139,-0.244843621,-0.319070006
-0.354727984,-0.362182379,-0.343349861,-0.352503549,-0.286519454,-0.322064256
-0.355916612,-0.365984875,-0.345786504,-0.356771173,-0.322222466,-0.323266213
-0.356510925,-0.365479408,-0.346918682,-0.356983963,-0.319116155,-0.323927502
-0.359114019,-0.367145154,-0.347890878,-0.357445008,-0.26368625,-0.326417271
-0.362145018,-0.367237057,-0.351041286,-0.360258565,-0.304437917,-0.329287352
-0.350306291,-0.361263346,-0.352948759,-0.363143053,-0.268642839,-0.318578296
-0.355500592,-0.358816422,-0.344432813,-0.351238631,-0.305125203,-0.32344005
-0.35847216,-0.366191658,-0.349059975,-0.356629312,-0.291396629,-0.326262592
-0.359482493,-0.367891868,-0.351078204,-0.359312832,-0.312828012,-0.327307741
-0.358804976,-0.367650622,-0.351718131,-0.36036496,-0.312245251,-0.326801131
-0.366768778,-0.368018235,-0.357600533,-0.359951202,-0.282171514,-0.334176068
-0.375374438,-0.372624885,-0.370559046,-0.367765326,-0.271563266,-0.342125021
-0.363179124,-0.373371599,-0.372700338,-0.376205999,-0.1855845,-0.331112283
-0.350032907,-0.357380434,-0.351902725,-0.363946927,-0.272256974,-0.319243133
-0.347572449,-0.357162164,-0.341479306,-0.351285917,-0.253516922,-0.317096071
-0.334236052,-0.345042423,-0.33584303,-0.348519646,-0.303206799,-0.305058051
-0.330919782,-0.340757435,-0.325591899,-0.335362127,-0.303322612,-0.302149655
-0.336244832,-0.338620684,-0.326367194,-0.332312136,-0.330964087,-0.307103649
-0.337278938,-0.345318133,-0.336052237,-0.337277238,-0.345876286,-0.308144541
-0.336958008,-0.346983879,-0.330785149,-0.338435761,-0.367559148,-0.307967157
-0.346716637,-0.349373364,-0.338759618,-0.338873163,-0.329423875,-0.31695913
-0.3462293,-0.354462506,-0.340236372,-0.347869455,-0.311298701,-0.316634872
-0.351078899,-0.356955382,-0.34824776,-0.347384766,-0.317243688,-0.321137599
-0.330527535,-0.340516189,-0.343436005,-0.352361689,-0.283178793,-0.302532806
-0.329647951,-0.341446709,-0.324853522,-0.332253028,-0.282905709,-0.301837459
-0.331098076,-0.331107594,-0.329579133,-0.331011752,-0.27427231,-0.303252277
-0.350318178,-0.338080753,-0.338784231,-0.332950506,-0.266152963,-0.32084527
-0.348975029,-0.359769918,-0.343706743,-0.352302581,-0.340663936,-0.319733424
-0.356296972,-0.356438426,-0.346118774,-0.350434757,-0.299708477,-0.326513058
-0.36688764,-0.361987084,-0.357022138,-0.357586868,-0.287171509,-0.336253595
-0.374292788,-0.376036793,-0.363605997,-0.368025403,-0.306831445,-0.343072964
-0.366994617,-0.374382534,-0.368134709,-0.376655222,-0.304929002,-0.336558696
-0.384396118,-0.378001225,-0.374066335,-0.368332766,-0.304151792,-0.352471503
-0.394249838,-0.395658136,-0.384268242,-0.386502674,-0.328595279,-0.361524497
-0.400133542,-0.403596279,-0.390470607,-0.395487144,-0.318607942,-0.366984391
-0.397257064,-0.405687077,-0.394408616,-0.400936934,-0.304335146,-0.364496042
-0.404341282,-0.40298742,-0.395171606,-0.3985726,-0.283400686,-0.37104011
-0.407586234,-0.412441966,-0.398715814,-0.405216378,-0.341428494,-0.374091123
-0.40361622,-0.409420647,-0.398186644,-0.408266369,-0.356313638,-0.370598777
-0.403913376,-0.408283344,-0.396254558,-0.4045189,-0.376935695,-0.370977671
-0.391932015,-0.40166631,-0.399343435,-0.404637117,-0.353241779,-0.360265067
-0.389186286,-0.396542705,-0.383123758,-0.392779981,-0.36379981,-0.357907982
-0.411449273,-0.395945333,-0.402296942,-0.389186193,-0.314242679,-0.378170966
-0.406124223,-0.415084184,-0.40468436,-0.412403954,-0.359695953,-0.373477373
-0.408180548,-0.414015809,-0.398691202,-0.407084202,-0.370507798,-0.375452726
-0.412423947,-0.411499958,-0.404795117,-0.408727415,-0.348555939,-0.379397757
-0.40179762,-0.408880715,-0.404955098,-0.413798911,-0.375343514,-0.369905559
-0.401108216,-0.408225905,-0.39429786,-0.402591968,-0.390155666,-0.369416687
-0.399634319,-0.404251089,-0.407883993,-0.401149724,-0.281465154,-0.368195572
-0.381757366,-0.391476538,-0.390298319,-0.400180347,-0.333780184,-0.352145115
-0.384978546,-0.389937159,-0.375481558,-0.382826134,-0.356793823,-0.355153556
-0.385501542,-0.388868784,-0.376970618,-0.386159846,-0.335923011,-0.355739634
-0.373234909,-0.383641786,-0.379456486,-0.386656356,-0.334141248,-0.344785788
-0.390137188,-0.38000012,-0.380736339,-0.373368798,-0.342389448,-0.360154379
-0.396876704,-0.392579377,-0.387541712,-0.391668744,-0.339620454,-0.36635645
-0.36440341,-0.374348071,-0.39578692,-0.397579579,-0.270912963,-0.337190894
-0.352659773,-0.360022652,-0.357612839,-0.3647508,-0.316086923,-0.326699667
-0.400074111,-0.357277043,-0.394162491,-0.352964595,-0.212182493,-0.369558595
-0.391409019,-0.400402641,-0.391245902,-0.40034585,-0.357970635,-0.36184237
-0.397708743,-0.399977588,-0.394076347,-0.392047037,-0.343208701,-0.367630071
-0.391266383,-0.396692047,-0.389867599,-0.397804191,-0.360890673,-0.361930353
-0.417511271,-0.397151564,-0.420854812,-0.391609636,-0.214845212,-0.385662977
-0.340036553,-0.351556066,-0.409262296,-0.419047733,-0.150614904,-0.315980678
-0.337611753,-0.348029279,-0.331092806,-0.341048351,-0.363565265,-0.313905989
-0.334782821,-0.345881041,-0.335289247,-0.338613087,-0.110641031,-0.311476531
-0.318724468,-0.330958251,-0.321444682,-0.334688292,-0.224081031,-0.297153089
-0.318106381,-0.32810925,-0.311390452,-0.319627484,-0.370369018,-0.296736591
-0.31865315,-0.330808908,-0.315709956,-0.320147637,-0.37903862,-0.29736666
-0.312543606,-0.323537064,-0.307661649,-0.320596861,-0.38627526,-0.291989072
-0.307598917,-0.31401359,-0.306369489,-0.313953082,-0.338169194,-0.287689273
-0.340321823,-0.318792559,-0.329579133,-0.308255037,-0.278668326,-0.317207469
-0.338122863,-0.349706513,-0.332951054,-0.342466951,-0.38284078,-0.315344932
-0.336684624,-0.347041319,-0.328840757,-0.339097775,-0.381906298,-0.314170646
-0.340262392,-0.34665073,-0.329579133,-0.337761926,-0.374208355,-0.317519665
-0.336078424,-0.347546787,-0.334956978,-0.341403001,-0.371957695,-0.313878317
-0.334842252,-0.344881593,-0.326145681,-0.337348168,-0.390521206,-0.31287574
-0.339477898,-0.344663323,-0.331511219,-0.336296039,-0.37848778,-0.317140063
-0.345230853,-0.348488795,-0.342303827,-0.340740987,-0.359572938,-0.322414767
-0.33641124,-0.346800073,-0.338193529,-0.345410547,-0.357835164,-0.31462617
-0.349723864,-0.348419868,-0.33997794,-0.337891965,-0.348673114,-0.326684767
-0.348249966,-0.352107485,-0.34262379,-0.350541152,-0.352484033,-0.325472166
-0.35636829,-0.358724519,-0.354437819,-0.349902782,-0.344790566,-0.33289819
-0.309714674,-0.320263011,-0.358277378,-0.356463809,-0.222992976,-0.291245477
-0.310784438,-0.319321003,-0.301286996,-0.311092237,-0.373038549,-0.292335327
-0.32477458,-0.319148684,-0.312350341,-0.311872468,-0.33784959,-0.304965102
-0.332346135,-0.335151337,-0.320300198,-0.326755951,-0.357305734,-0.311866777
-0.331490323,-0.336116321,-0.321653889,-0.333647985,-0.350144811,-0.311220388
-0.325071737,-0.334921579,-0.331757345,-0.331200899,-0.297981797,-0.305592333
-0.302024256,-0.31434674,-0.32310603,-0.326413123,-0.302322924,-0.285104426
-0.300455268,-0.310969295,-0.29551535,-0.303207183,-0.355882309,-0.283832934
-0.309607697,-0.311428811,-0.297755093,-0.301670366,-0.331887863,-0.292156523
-0.310879528,-0.319837958,-0.305237312,-0.310583906,-0.355715499,-0.293418791
-0.298482147,-0.311394348,-0.311402758,-0.311943398,-0.238996539,-0.282474879
-0.323835564,-0.311267981,-0.311365839,-0.299660682,-0.287312625,-0.305268074
-0.336446899,-0.332152993,-0.327880867,-0.324651694,-0.195100606,-0.316676025
-0.338360588,-0.33842539,-0.333037198,-0.336981696,-0.341949943,-0.31849528
-0.313791665,-0.306925552,-0.352148851,-0.335503987,-0.192233512,-0.29669118
-0.357830301,-0.326638799,-0.3465618,-0.315478077,-0.233157244,-0.336111687
-0.354609122,-0.363894077,-0.351152042,-0.358579888,-0.347617369,-0.333400543
-0.358828748,-0.359746943,-0.357625145,-0.356120981,-0.272138047,-0.337284553
-0.38104419,-0.368431799,-0.377733607,-0.358485315,-0.336595698,-0.357209087
-0.387902569,-0.386341444,-0.383320658,-0.382152299,-0.325589793,-0.363429606
-0.388401792,-0.383078879,-0.381253203,-0.390143749,-0.297743749,-0.363986594
-0.419115918,-0.398036132,-0.410615987,-0.38994278,-0.320088398,-0.391453516
-0.422039941,-0.42821486,-0.419808778,-0.420407225,-0.379450874,-0.394154726
-0.424333991,-0.420460524,-0.417778242,-0.422925241,-0.350389088,-0.396288307
-0.421338651,-0.4296968,-0.427561735,-0.425124072,-0.343682462,-0.393731842
-0.402843612,-0.410511998,-0.418824276,-0.42122292,-0.331436096,-0.377376283
-0.409939716,-0.406571646,-0.401816997,-0.403691383,-0.309539905,-0.383803278
-0.426544838,-0.418542044,-0.419919535,-0.41081985,-0.370448237,-0.398660292
-0.426937085,-0.432787047,-0.424226733,-0.427263794,-0.377441183,-0.39910801
-0.433213036,-0.428134445,-0.429518433,-0.426483564,-0.341699827,-0.404770123
-0.461217092,-0.424492779,-0.453687967,-0.432819979,-0.242576028,-0.42975792
-0.471023266,-0.467721768,-0.467790964,-0.461747607,-0.368000405,-0.438563285
-0.46750493,-0.474694927,-0.466129616,-0.47139409,-0.391949887,-0.435517239
-0.465912169,-0.472328418,-0.462228525,-0.467847589,-0.395616381,-0.434201755
-0.46278608,-0.470157204,-0.462265444,-0.46608616,-0.403478993,-0.431531055
-0.468598467,-0.468836095,-0.464308287,-0.463260781,-0.394211836,-0.436781635
-0.463463597,-0.470777551,-0.473390321,-0.469065221,-0.345643687,-0.432323609
-0.453633651,-0.460599266,-0.457330626,-0.464182871,-0.361491147,-0.423687823
-0.453740627,-0.459220718,-0.450722153,-0.454205381,-0.363880003,-0.423868755
-0.45876852,-0.457129919,-0.4519897,-0.453614298,-0.349831046,-0.428414764
-0.471391741,-0.464849792,-0.46886161,-0.458744903,-0.35571219,-0.439709898
-0.455571113,-0.461368956,-0.466904912,-0.47125223,-0.3630444,-0.425778121
-0.451327714,-0.457325213,-0.451546674,-0.456191422,-0.37394656,-0.422100586
-0.449093095,-0.454189015,-0.456346123,-0.4516519,-0.347881889,-0.420223859
-0.47811937,-0.449398558,-0.471987405,-0.449996867,-0.296350493,-0.446012723
-0.447524107,-0.454568116,-0.487197967,-0.481998129,-0.240697721,-0.419031125
-0.39978884,-0.407685973,-0.452605014,-0.451569149,-0.262638097,-0.376883864
-0.40651647,-0.403217178,-0.411034401,-0.400215812,-0.316308038,-0.382934803
-0.394677743,-0.397921253,-0.403884452,-0.408360943,-0.348242758,-0.372564907
-0.406575901,-0.3971171,-0.399294209,-0.392862733,-0.338885286,-0.383187399
-0.390196619,-0.391085949,-0.421950071,-0.407060559,-0.210300293,-0.368809323
-0.366388417,-0.331670501,-0.396648359,-0.393016414,-0.153585159,-0.347871569
-0.371642149,-0.276528554,-0.38930151,-0.363213983,0.064561202,-0.352618377
-0.421314878,-0.365743629,-0.417482891,-0.372836823,-0.047821886,-0.396597665
-0.464022252,-0.426101086,-0.45986572,-0.422759738,-0.250725738,-0.434403974
-0.477025833,-0.46962876,-0.473808735,-0.465034031,-0.377082067,-0.445966604
-0.46096748,-0.463528682,-0.477045286,-0.478345233,-0.354509295,-0.431880857
-0.478285778,-0.461931864,-0.471273641,-0.46198404,-0.296686836,-0.447257963
-0.489720371,-0.480312513,-0.486188852,-0.478711704,-0.32356531,-0.457425641
-0.502343592,-0.493914193,-0.496181552,-0.489634928,-0.350207681,-0.468633502
-0.512470695,-0.505539953,-0.506875709,-0.502437797,-0.358920494,-0.477639666
