Date,Open,High,Low,Close,Volume,Market.Cap
12-06-2016,-0.126722051,-0.059067237,-0.110542441,-0.054391509,0.158455358,-0.099542297
11-06-2016,-0.163570001,-0.148323678,-0.14544458,-0.13244954,-0.247953101,-0.134120884
10-06-2016,-0.166932778,-0.180468401,-0.152014105,-0.167029071,-0.280020942,-0.13741496
09-06-2016,-0.159375442,-0.176942702,-0.154942095,-0.170385389,-0.271027605,-0.130523218
08-06-2016,-0.165352391,-0.176207703,-0.152260154,-0.162100956,-0.252317555,-0.136256643
07-06-2016,-0.155513597,-0.167686308,-0.159174149,-0.168057239,-0.194914718,-0.127224885
06-06-2016,-0.16840622,-0.172038881,-0.15045169,-0.157491927,-0.269278859,-0.139416658
05-06-2016,-0.169939076,-0.176242156,-0.157119635,-0.169971758,-0.276092683,-0.141022556
04-06-2016,-0.174216813,-0.167835605,-0.16319706,-0.172630813,-0.221722341,-0.145135187
03-06-2016,-0.212276789,-0.185624878,-0.196807439,-0.176814392,-0.165174154,-0.180743704
02-06-2016,-0.213667053,-0.225004747,-0.201531592,-0.213710255,-0.293824112,-0.182167307
01-06-2016,-0.220083658,-0.221869516,-0.210684638,-0.214951147,-0.240220972,-0.188290148
31-05-2016,-0.216423817,-0.217804053,-0.216811273,-0.221486513,-0.130883806,-0.18499749
30-05-2016,-0.223220665,-0.220411003,-0.213981702,-0.218567462,-0.236262033,-0.191462222
29-05-2016,-0.224397043,-0.209374533,-0.227243777,-0.227584612,-0.109414249,-0.192700693
28-05-2016,-0.289097814,-0.232905986,-0.275813973,-0.223081946,-0.041664201,-0.253043869
27-05-2016,-0.312280771,-0.296437462,-0.299410132,-0.289948311,-0.075929505,-0.274732712
26-05-2016,-0.316855573,-0.324585627,-0.306324126,-0.313678897,-0.283752809,-0.279095733
25-05-2016,-0.321145192,-0.328421404,-0.308587783,-0.318146109,-0.283696041,-0.283196305
24-05-2016,-0.323248413,-0.332096399,-0.311208211,-0.322424233,-0.282543777,-0.285269644
23-05-2016,-0.329118419,-0.335254597,-0.317494779,-0.324586931,-0.314268298,-0.290872554
22-05-2016,-0.324519851,-0.336311158,-0.317224124,-0.330295035,-0.337069188,-0.28674219
21-05-2016,-0.324816917,-0.335909206,-0.313939362,-0.325721461,-0.330589502,-0.287130188
20-05-2016,-0.330972105,-0.335599128,-0.319254034,-0.32632418,-0.248723434,-0.292957242
19-05-2016,-0.311092511,-0.323448676,-0.317630106,-0.331015935,-0.219422195,-0.274585174
18-05-2016,-0.312078767,-0.321875319,-0.299680786,-0.312213463,-0.238575745,-0.275627873
17-05-2016,-0.311698523,-0.322943364,-0.299299409,-0.313206177,-0.286055877,-0.27539096
16-05-2016,-0.307444552,-0.31934876,-0.300123676,-0.312757092,-0.296342564,-0.271559929
15-05-2016,-0.309619068,-0.318786026,-0.29702345,-0.308727146,-0.360326518,-0.273686467
14-05-2016,-0.309547772,-0.320910632,-0.297847717,-0.310972571,-0.342179556,-0.273733282
13-05-2016,-0.310700385,-0.320657977,-0.299496249,-0.310972571,-0.292849874,-0.274927065
12-05-2016,-0.313552209,-0.323081176,-0.304663291,-0.312036192,-0.294927957,-0.277689153
11-05-2016,-0.315441543,-0.323506098,-0.302682592,-0.314447069,-0.314220921,-0.279540475
10-05-2016,-0.303962949,-0.315065093,-0.305032366,-0.316621585,-0.296792116,-0.269032626
09-05-2016,-0.30670783,-0.314433454,-0.295707085,-0.305288102,-0.304019595,-0.271718107
08-05-2016,-0.306446413,-0.317947668,-0.296383721,-0.30756898,-0.335697157,-0.271608162
07-05-2016,-0.305008618,-0.316500638,-0.294735189,-0.307580798,-0.339767961,-0.270398064
06-05-2016,-0.318911263,-0.315696733,-0.307345232,-0.306328088,-0.267905785,-0.283401298
05-05-2016,-0.320372823,-0.330477104,-0.308809227,-0.320060629,-0.314564034,-0.284877391
04-05-2016,-0.31624956,-0.328329529,-0.309116789,-0.3215497,-0.31463395,-0.28119177
03-05-2016,-0.322725579,-0.327502655,-0.312819836,-0.317318848,-0.295935796,-0.287310355
02-05-2016,-0.314170105,-0.325963751,-0.313853245,-0.323972394,-0.227562553,-0.279513521
01-05-2016,-0.318269603,-0.325917813,-0.306287219,-0.315451601,-0.334976913,-0.283427543
30-04-2016,-0.310308259,-0.322346177,-0.306570176,-0.319658816,-0.275156638,-0.276190362
29-04-2016,-0.317164521,-0.322587349,-0.308636993,-0.311646198,-0.317031561,-0.282654385
28-04-2016,-0.322357218,-0.32928273,-0.320164417,-0.318843373,-0.265259605,-0.287560035
27-04-2016,-0.297142335,-0.309150648,-0.310962162,-0.323948758,-0.224561574,-0.264363889
26-04-2016,-0.302620215,-0.308140025,-0.289445122,-0.298658192,-0.255017998,-0.269551138
25-04-2016,-0.305626514,-0.309678929,-0.299324014,-0.30416539,-0.238071303,-0.272428844
24-04-2016,-0.315798021,-0.317109309,-0.305056971,-0.307557162,-0.277502908,-0.281928043
23-04-2016,-0.321382844,-0.328444372,-0.310716112,-0.317342484,-0.314470951,-0.287197573
22-04-2016,-0.316831808,-0.328984137,-0.310937557,-0.322707866,-0.297108723,-0.283113315
21-04-2016,-0.32665872,-0.328134295,-0.314874351,-0.318347016,-0.27748976,-0.292301831
20-04-2016,-0.333907107,-0.336747564,-0.322920173,-0.327848705,-0.267711062,-0.299107746
19-04-2016,-0.34177339,-0.344821069,-0.330683039,-0.334797702,-0.309618334,-0.306478988
18-04-2016,-0.343068594,-0.352573011,-0.331925589,-0.342975772,-0.303648516,-0.307777042
17-04-2016,-0.339468165,-0.350161296,-0.33316814,-0.344382117,-0.311047134,-0.304583688
16-04-2016,-0.340739604,-0.348714267,-0.32960042,-0.340635804,-0.337621841,-0.305850531
15-04-2016,-0.346847262,-0.351815044,-0.335198049,-0.341652154,-0.305463004,-0.311593177
14-04-2016,-0.347429509,-0.357051912,-0.336945002,-0.348069339,-0.325332831,-0.312254262
13-04-2016,-0.345421349,-0.355570429,-0.337055724,-0.348719331,-0.275703865,-0.310520687
12-04-2016,-0.348736595,-0.354858399,-0.337154144,-0.3469939,-0.272221819,-0.313684249
11-04-2016,-0.349889208,-0.360072298,-0.339996017,-0.350196583,-0.313923933,-0.3148603
10-04-2016,-0.352598441,-0.360416829,-0.341558432,-0.351283841,-0.266482829,-0.317481942
09-04-2016,-0.351148764,-0.362196905,-0.344941614,-0.353824716,-0.315916655,-0.316270426
08-04-2016,-0.348653417,-0.357063396,-0.34110324,-0.352713822,-0.287403281,-0.314087142
07-04-2016,-0.347809752,-0.359015737,-0.34000832,-0.349877497,-0.299082661,-0.313413999
06-04-2016,-0.347025501,-0.358016598,-0.337289471,-0.349097507,-0.296510572,-0.312805403
05-04-2016,-0.350899229,-0.358326676,-0.339897597,-0.34836479,-0.29311493,-0.316487477
04-04-2016,-0.350566516,-0.360531673,-0.341140148,-0.351425658,-0.314160188,-0.316305892
03-04-2016,-0.35072099,-0.361404484,-0.341017123,-0.352063831,-0.340416619,-0.316549897
02-04-2016,-0.353988706,-0.360830266,-0.342591841,-0.352099285,-0.324497591,-0.319654586
01-04-2016,-0.355961218,-0.36532065,-0.345778183,-0.355538329,-0.312905032,-0.321581096
31-03-2016,-0.357743608,-0.365090963,-0.346479425,-0.356991946,-0.294164302,-0.323311834
30-03-2016,-0.355878039,-0.366859555,-0.349874909,-0.359249188,-0.282019926,-0.321701681
29-03-2016,-0.347001735,-0.35609871,-0.349653465,-0.357240124,-0.262448756,-0.313674319
28-03-2016,-0.34432815,-0.355340742,-0.336600532,-0.34812843,-0.276825867,-0.311355555
27-03-2016,-0.354321418,-0.353112776,-0.343465317,-0.34513847,-0.271177038,-0.320623516
26-03-2016,-0.355236379,-0.364378933,-0.345249177,-0.355561965,-0.326648929,-0.321583934
25-03-2016,-0.356258283,-0.36542401,-0.34611035,-0.356460135,-0.310141142,-0.322623086
24-03-2016,-0.353988706,-0.364734948,-0.346196468,-0.357393758,-0.277193397,-0.320645505
23-03-2016,-0.354297653,-0.364057371,-0.343895904,-0.355443785,-0.291599309,-0.321042723
22-03-2016,-0.360274602,-0.365079479,-0.349838002,-0.355384695,-0.280393691,-0.326625063
21-03-2016,-0.359930007,-0.370775721,-0.352483035,-0.361033709,-0.291158523,-0.326415814
20-03-2016,-0.363518553,-0.369386114,-0.35245843,-0.360513716,-0.323940972,-0.32980423
19-03-2016,-0.364873169,-0.373577905,-0.356358317,-0.364425481,-0.297904726,-0.331139168
18-03-2016,-0.351457711,-0.362587373,-0.357699287,-0.365477285,-0.20082109,-0.318971512
17-03-2016,-0.354618484,-0.362070577,-0.343243872,-0.352394735,-0.245507905,-0.321964838
16-03-2016,-0.355806744,-0.3658719,-0.345679763,-0.356661041,-0.283790376,-0.323166424
15-03-2016,-0.356400874,-0.365366588,-0.346811592,-0.356873765,-0.280459642,-0.323827509
14-03-2016,-0.359003164,-0.36703182,-0.347783488,-0.357334668,-0.221025055,-0.326316509
13-03-2016,-0.362033227,-0.367123695,-0.350932923,-0.360147357,-0.264720935,-0.329185704
12-03-2016,-0.350198155,-0.361151828,-0.352839807,-0.363030954,-0.226339746,-0.318479954
11-03-2016,-0.355390853,-0.358705659,-0.34432649,-0.351130207,-0.265457875,-0.323340207
10-03-2016,-0.358361503,-0.366078618,-0.348952223,-0.356519225,-0.250737444,-0.326161878
09-03-2016,-0.359371525,-0.367778303,-0.35096983,-0.359201916,-0.273717195,-0.327206704
08-03-2016,-0.358694216,-0.367537132,-0.351609559,-0.360253719,-0.27309233,-0.326700251
07-03-2016,-0.36665556,-0.367904631,-0.357490145,-0.359840089,-0.240845837,-0.334072911
06-03-2016,-0.375258564,-0.372509859,-0.370444658,-0.367651801,-0.229471167,-0.342019411
05-03-2016,-0.363067014,-0.373256343,-0.37258529,-0.376089868,-0.137280636,-0.331010072
04-03-2016,-0.349924856,-0.357270114,-0.351794096,-0.36383458,-0.230214994,-0.319144586
03-03-2016,-0.347465157,-0.357051912,-0.341373895,-0.351177479,-0.210121017,-0.316998187
02-03-2016,-0.334132877,-0.344935912,-0.335739359,-0.348412062,-0.263400872,-0.304963883
01-03-2016,-0.330817631,-0.340652246,-0.325491392,-0.335258604,-0.263525052,-0.302056385
29-02-2016,-0.336141037,-0.338516155,-0.326266448,-0.332209555,-0.293163559,-0.307008849
28-02-2016,-0.337174823,-0.345211537,-0.335948501,-0.337173124,-0.309153129,-0.30804942
27-02-2016,-0.336853993,-0.346876769,-0.330683039,-0.33833129,-0.332402528,-0.30787209
26-02-2016,-0.346609609,-0.349265516,-0.338655047,-0.338768557,-0.29151207,-0.316861288
25-02-2016,-0.346122423,-0.354353087,-0.340131344,-0.347762071,-0.272077394,-0.31653713
24-02-2016,-0.350970525,-0.356845193,-0.34814026,-0.347277532,-0.278451893,-0.321038467
23-02-2016,-0.330425505,-0.340411075,-0.343329989,-0.352252919,-0.241925889,-0.302439417
22-02-2016,-0.329546192,-0.341341308,-0.324753243,-0.332150465,-0.241633075,-0.301744284
21-02-2016,-0.33099587,-0.331005384,-0.329477396,-0.330909572,-0.232375933,-0.303158666
20-02-2016,-0.350210038,-0.337976391,-0.338679652,-0.332847728,-0.223669983,-0.320746228
19-02-2016,-0.348867304,-0.359658861,-0.343600644,-0.352193829,-0.303564199,-0.319634725
18-02-2016,-0.356186987,-0.356328397,-0.34601193,-0.350326582,-0.259649804,-0.326412267
17-02-2016,-0.366774386,-0.361875343,-0.356911929,-0.357476484,-0.246207069,-0.336149797
16-02-2016,-0.374177247,-0.375920714,-0.363493756,-0.367911797,-0.267287389,-0.342967061
15-02-2016,-0.366881329,-0.374266966,-0.368021069,-0.376538953,-0.2652475,-0.336454804
14-02-2016,-0.384277459,-0.37788454,-0.373950865,-0.368219066,-0.264414138,-0.352362699
13-02-2016,-0.394128137,-0.395536,-0.384149622,-0.386383365,-0.29062361,-0.361412898
12-02-2016,-0.400010025,-0.403471693,-0.390350072,-0.395365061,-0.279914711,-0.366871107
11-02-2016,-0.397134435,-0.405561846,-0.394286866,-0.400813169,-0.264610739,-0.364383526
10-02-2016,-0.404216466,-0.402863022,-0.39504962,-0.398449564,-0.242163813,-0.370925574
09-02-2016,-0.407460417,-0.412314649,-0.398592735,-0.405091292,-0.304383995,-0.373975645
08-02-2016,-0.403491628,-0.409294263,-0.398063728,-0.408140342,-0.320344556,-0.370484377
07-02-2016,-0.403788693,-0.408157311,-0.396132239,-0.404394029,-0.342456508,-0.370863154
06-02-2016,-0.391811029,-0.40154232,-0.399220161,-0.404512209,-0.317050762,-0.360153857
05-02-2016,-0.389066148,-0.396420296,-0.383005491,-0.392658734,-0.328371586,-0.3577975
04-02-2016,-0.411322263,-0.395823109,-0.402172757,-0.389066055,-0.275234068,-0.378054228
03-02-2016,-0.405998857,-0.414956052,-0.404559438,-0.412276649,-0.323971235,-0.373362084
02-02-2016,-0.408054547,-0.413888007,-0.39856813,-0.40695854,-0.335564211,-0.375336828
01-02-2016,-0.412296636,-0.411372932,-0.404670161,-0.408601245,-0.312026381,-0.379280641
31-01-2016,-0.401673589,-0.408754498,-0.404830093,-0.413671176,-0.340749296,-0.369791373
30-01-2016,-0.400984398,-0.408099889,-0.394176144,-0.402467692,-0.356631592,-0.369302652
29-01-2016,-0.399510956,-0.404126301,-0.407758083,-0.401025893,-0.240088444,-0.368081914
28-01-2016,-0.381639522,-0.391355693,-0.390177838,-0.400056815,-0.296183113,-0.352036412
27-01-2016,-0.384859707,-0.389816789,-0.37536565,-0.38270796,-0.320859433,-0.355043924
26-01-2016,-0.385382541,-0.388748744,-0.376854251,-0.386040642,-0.298480754,-0.355629821
25-01-2016,-0.373119696,-0.38352336,-0.379339352,-0.386536999,-0.296570262,-0.344679356
24-01-2016,-0.390016756,-0.379882818,-0.38061881,-0.373253543,-0.305414375,-0.360043203
23-01-2016,-0.396754192,-0.392458192,-0.387422082,-0.39154784,-0.302445328,-0.36624336
22-01-2016,-0.364290922,-0.374232513,-0.395664744,-0.397456851,-0.228773881,-0.337086807
21-01-2016,-0.352550911,-0.359911517,-0.357502448,-0.364638205,-0.277211555,-0.326598818
20-01-2016,-0.399950612,-0.357166755,-0.394040817,-0.352855638,-0.165800272,-0.369444516
19-01-2016,-0.391288195,-0.400279041,-0.391125129,-0.400222268,-0.322121267,-0.361730673
18-01-2016,-0.397585974,-0.399854119,-0.393954699,-0.391926017,-0.306292817,-0.367516587
17-01-2016,-0.391145604,-0.396569593,-0.389747251,-0.397681393,-0.32525227,-0.361818629
16-01-2016,-0.41738239,-0.397028967,-0.420724898,-0.39148875,-0.168655366,-0.385543926
15-01-2016,-0.339931587,-0.351447544,-0.409135961,-0.418918377,-0.099784568,-0.315883138
14-01-2016,-0.337507536,-0.347921846,-0.330990601,-0.340943073,-0.328120096,-0.313809089
13-01-2016,-0.334679477,-0.345774271,-0.335185747,-0.33850856,-0.056922676,-0.311380381
12-01-2016,-0.318626081,-0.330856088,-0.321345456,-0.334584977,-0.178558452,-0.297061361
11-01-2016,-0.318008185,-0.328007967,-0.311294329,-0.319528818,-0.335415404,-0.296644991
10-01-2016,-0.318554785,-0.330706791,-0.315612499,-0.320048811,-0.344711365,-0.297274866
09-01-2016,-0.312447127,-0.323437192,-0.307566677,-0.320497896,-0.352470835,-0.291898938
08-01-2016,-0.307503965,-0.313916658,-0.306274916,-0.313856168,-0.300889218,-0.287600466
07-01-2016,-0.340216769,-0.318694151,-0.329477396,-0.308159881,-0.237089551,-0.31710955
06-01-2016,-0.338018488,-0.349598562,-0.332848276,-0.342361235,-0.348788222,-0.315247588
05-01-2016,-0.336580693,-0.346934191,-0.328739247,-0.338993099,-0.347786226,-0.314073665
04-01-2016,-0.340157356,-0.346543723,-0.329477396,-0.337657663,-0.339532124,-0.31742165
03-01-2016,-0.33597468,-0.347439503,-0.33485358,-0.341297613,-0.33711886,-0.313781426
02-01-2016,-0.33473889,-0.344775131,-0.326045003,-0.337244032,-0.357023541,-0.312779158
01-01-2016,-0.339373105,-0.344556929,-0.331408885,-0.336192228,-0.344120728,-0.317042165
31-12-2015,-0.345124284,-0.34838122,-0.342198161,-0.340635804,-0.323839333,-0.322315241
30-12-2015,-0.336307393,-0.346693019,-0.338089132,-0.345303922,-0.321976008,-0.314529048
29-12-2015,-0.349615908,-0.348312314,-0.339872992,-0.337787661,-0.312152022,-0.326583922
28-12-2015,-0.348142465,-0.351998793,-0.342518026,-0.350432944,-0.316238271,-0.325371696
27-12-2015,-0.356258283,-0.358613785,-0.354328408,-0.349794771,-0.307988969,-0.332795428
26-12-2015,-0.309619068,-0.320164149,-0.358166782,-0.356353772,-0.177391787,-0.291155572
25-12-2015,-0.310688502,-0.319222432,-0.301193991,-0.310996207,-0.338277803,-0.292245086
24-12-2015,-0.324674325,-0.319050166,-0.312253922,-0.311776196,-0.300546523,-0.304870962
23-12-2015,-0.332243543,-0.335047879,-0.320201325,-0.326655085,-0.321408329,-0.311770507
22-12-2015,-0.331387996,-0.336012565,-0.321554598,-0.333544991,-0.313730045,-0.311124317
21-12-2015,-0.32497139,-0.334818192,-0.331654935,-0.331098661,-0.257798376,-0.305498
20-12-2015,-0.301931024,-0.314249704,-0.323006291,-0.326312362,-0.262453139,-0.285016417
19-12-2015,-0.300362521,-0.310873302,-0.295424128,-0.303113586,-0.319882064,-0.283745318
18-12-2015,-0.309512125,-0.311332677,-0.297663179,-0.301577244,-0.294154076,-0.292066338
17-12-2015,-0.310783563,-0.319739228,-0.305143088,-0.310488032,-0.319703203,-0.293328216
16-12-2015,-0.298390009,-0.311298224,-0.311306631,-0.311847104,-0.19455157,-0.282387681
15-12-2015,-0.3237356,-0.311171896,-0.311269724,-0.29956818,-0.246358381,-0.305173841
14-12-2015,-0.336343041,-0.332050461,-0.327779653,-0.324551477,-0.147484258,-0.31657827
13-12-2015,-0.33825614,-0.338320921,-0.332934393,-0.336877673,-0.304943118,-0.318396964
12-12-2015,-0.313694801,-0.306830808,-0.352040146,-0.335400421,-0.144410023,-0.296599595
11-12-2015,-0.357719843,-0.326537969,-0.34645482,-0.315380692,-0.188290399,-0.336007933
10-12-2015,-0.354499658,-0.363781746,-0.351043645,-0.358469198,-0.311020002,-0.333297626
09-12-2015,-0.358717981,-0.359635893,-0.35751475,-0.35601105,-0.230087475,-0.337180437
08-12-2015,-0.380926565,-0.368318068,-0.377617004,-0.358374654,-0.299202041,-0.357098821
07-12-2015,-0.387782827,-0.386222185,-0.383202331,-0.382034333,-0.287400985,-0.363317419
06-12-2015,-0.388281896,-0.382960627,-0.381135514,-0.390023315,-0.257543128,-0.363874235
05-12-2015,-0.418986541,-0.397913263,-0.410489234,-0.389822409,-0.281502127,-0.391332678
04-12-2015,-0.421909661,-0.428082675,-0.419679188,-0.42027745,-0.345153404,-0.394033055
03-12-2015,-0.424203004,-0.420330732,-0.417649278,-0.422794688,-0.313991971,-0.396165977
02-12-2015,-0.421208588,-0.429564157,-0.427429751,-0.42499284,-0.306800807,-0.393610301
01-12-2015,-0.402719258,-0.410385277,-0.418694989,-0.421092893,-0.29366967,-0.377259791
30-11-2015,-0.409813172,-0.406446142,-0.40169296,-0.403566768,-0.270191529,-0.383684802
29-11-2015,-0.426413168,-0.418412844,-0.41978991,-0.410693034,-0.335500347,-0.39853723
28-11-2015,-0.426805294,-0.43265345,-0.424095778,-0.427131902,-0.342998517,-0.39898481
27-11-2015,-0.433079308,-0.428002284,-0.429385845,-0.426351913,-0.304674931,-0.404645175
26-11-2015,-0.461074719,-0.424361742,-0.453547918,-0.432686372,-0.198389668,-0.429625258
25-11-2015,-0.470877866,-0.467577387,-0.467646562,-0.46160507,-0.332875664,-0.438427905
24-11-2015,-0.467360616,-0.474548393,-0.465985727,-0.471248576,-0.358555441,-0.435382799
23-11-2015,-0.465768347,-0.472182615,-0.46208584,-0.467703169,-0.36248683,-0.434067722
22-11-2015,-0.462643223,-0.470012071,-0.462122748,-0.465942284,-0.370917498,-0.431397846
21-11-2015,-0.468453815,-0.46869137,-0.464164959,-0.463117777,-0.36098081,-0.436646805
20-11-2015,-0.463320531,-0.470632227,-0.473244191,-0.468920426,-0.308903726,-0.432190155
19-11-2015,-0.453493619,-0.460457084,-0.457189453,-0.464039583,-0.325896128,-0.423557035
18-11-2015,-0.453600562,-0.459078961,-0.45058302,-0.454065173,-0.328457573,-0.423737911
17-11-2015,-0.458626903,-0.456988808,-0.451850176,-0.453474272,-0.313393612,-0.428282517
16-11-2015,-0.471246227,-0.464706297,-0.468716877,-0.458603293,-0.319699655,-0.439574164
15-11-2015,-0.455430483,-0.461226536,-0.466760783,-0.47110676,-0.327561599,-0.425646688
14-11-2015,-0.451188394,-0.457184042,-0.451407286,-0.4560506,-0.339251415,-0.421970288
13-11-2015,-0.448954465,-0.454048812,-0.456205254,-0.45151248,-0.311303633,-0.42009414
12-11-2015,-0.47797178,-0.449259834,-0.471841708,-0.449857957,-0.256049213,-0.445875044
11-11-2015,-0.447385961,-0.454427796,-0.487047574,-0.481849341,-0.196375658,-0.418901775
10-11-2015,-0.39966543,-0.407560125,-0.4524653,-0.451429754,-0.219901175,-0.376767524
09-11-2015,-0.406390983,-0.403092709,-0.410907518,-0.400092269,-0.277448644,-0.382816595
08-11-2015,-0.39455591,-0.397798419,-0.403759777,-0.408234886,-0.311690573,-0.3724499
07-11-2015,-0.406450396,-0.396994514,-0.399170951,-0.39274146,-0.301657046,-0.383069113
06-11-2015,-0.390076169,-0.390965225,-0.421819819,-0.406934904,-0.163782087,-0.368695475
05-11-2015,-0.366275317,-0.331568118,-0.396525918,-0.392895094,-0.102969417,-0.347764184
04-11-2015,-0.371527427,-0.276443193,-0.389181337,-0.363101863,0.13093751,-0.352509528
03-11-2015,-0.421184823,-0.365630728,-0.417354019,-0.372721732,0.010435006,-0.39647524
02-11-2015,-0.463879013,-0.425969553,-0.459723764,-0.422629236,-0.207128177,-0.434269878
01-11-2015,-0.47687858,-0.469483791,-0.473662475,-0.46489048,-0.342613455,-0.445828938
31-10-2015,-0.460825184,-0.463385596,-0.476898027,-0.478197572,-0.318409854,-0.43174754
30-10-2015,-0.478138136,-0.46178927,-0.471128164,-0.461841431,-0.256409856,-0.447119899
29-10-2015,-0.4895692,-0.480164245,-0.486038771,-0.478563931,-0.285230237,-0.457284438
28-10-2015,-0.502188524,-0.493761727,-0.496028386,-0.489483783,-0.313797457,-0.468488839
27-10-2015,-0.512312501,-0.505383898,-0.506719242,-0.5022827,-0.323139751,-0.477492224
26-10-2015,-0.514154304,-0.517913335,-0.512255358,-0.5123162,-0.352823965,-0.479200973
25-10-2015,-0.516756594,-0.507853036,-0.511111228,-0.514230719,-0.324422665,-0.481563714
24-10-2015,-0.5226266,-0.52203622,-0.517188653,-0.516629778,-0.365693594,-0.486809837
23-10-2015,-0.526013142,-0.525515981,-0.520830188,-0.522716059,-0.358388685,-0.489869129
22-10-2015,-0.534509202,-0.528008087,-0.529946326,-0.525646928,-0.340928156,-0.497424084
21-10-2015,-0.531170191,-0.534600109,-0.532763594,-0.534805895,-0.366330355,-0.494552762
20-10-2015,-0.537990805,-0.534531203,-0.533514046,-0.531035946,-0.355368087,-0.500611054
19-10-2015,-0.54002273,-0.541433303,-0.536319011,-0.538150395,-0.367120306,-0.502476563
18-10-2015,-0.529268975,-0.533566517,-0.536528154,-0.540277638,-0.373015199,-0.493088727
17-10-2015,-0.538965178,-0.531373004,-0.534572059,-0.529641419,-0.329676832,-0.501680707
16-10-2015,-0.549005977,-0.539928852,-0.544955353,-0.538824022,-0.344908383,-0.510575566
15-10-2015,-0.551608267,-0.551608445,-0.54726822,-0.54892843,-0.367193979,-0.512936888
14-10-2015,-0.554721509,-0.553537818,-0.551143501,-0.551682029,-0.362520849,-0.515733733
13-10-2015,-0.559819146,-0.558177499,-0.557466977,-0.554612898,-0.360984984,-0.520275502
12-10-2015,-0.557822868,-0.561381635,-0.555720024,-0.559576467,-0.383546489,-0.518589451
11-10-2015,-0.560365745,-0.561622807,-0.55698718,-0.557520132,-0.384717328,-0.520878423
10-10-2015,-0.561554006,-0.563827804,-0.558315848,-0.560013734,-0.386626151,-0.521993472
09-10-2015,-0.563027448,-0.565079599,-0.559484584,-0.561207354,-0.383619953,-0.523343306
08-10-2015,-0.56235014,-0.56505663,-0.559410769,-0.563133692,-0.381194376,-0.522801386
07-10-2015,-0.558666533,-0.562265931,-0.558906367,-0.562341884,-0.37183622,-0.519632859
06-10-2015,-0.565570325,-0.561967338,-0.561920475,-0.558690116,-0.362369538,-0.525745059
05-10-2015,-0.56819638,-0.569501077,-0.565746546,-0.565402752,-0.371133508,-0.528120568
04-10-2015,-0.567744841,-0.571120372,-0.564627021,-0.567908172,-0.392707209,-0.52778577
03-10-2015,-0.569325228,-0.570729904,-0.565857269,-0.567352725,-0.385436528,-0.529229943
02-10-2015,-0.569253932,-0.5716142,-0.566275553,-0.56905452,-0.378767963,-0.529223559
01-10-2015,-0.57075114,-0.571729043,-0.567481196,-0.568747252,-0.377075568,-0.530598929
30-09-2015,-0.569990653,-0.572544433,-0.567468894,-0.570508137,-0.378631052,-0.529997426
29-09-2015,-0.567162594,-0.57016717,-0.567099819,-0.569763602,-0.372478825,-0.527599219
28-09-2015,-0.574506042,-0.570695451,-0.571356478,-0.566868186,-0.368259422,-0.534086649
27-09-2015,-0.572961304,-0.576219428,-0.571344175,-0.574408084,-0.390242603,-0.532793561
26-09-2015,-0.571844339,-0.575220288,-0.570261557,-0.572540837,-0.391193884,-0.531880668
25-09-2015,-0.572699887,-0.572888963,-0.569867878,-0.571595395,-0.373162754,-0.532691419
24-09-2015,-0.577452928,-0.574933179,-0.574038419,-0.572316294,-0.367456322,-0.53690832
23-09-2015,-0.576763737,-0.57930872,-0.574899592,-0.577338953,-0.383826572,-0.536373494
22-09-2015,-0.58148113,-0.578677081,-0.580398801,-0.576937141,-0.367641027,-0.540556347
21-09-2015,-0.576431024,-0.580020751,-0.578676454,-0.581108902,-0.378766085,-0.53619971
20-09-2015,-0.576217137,-0.578700049,-0.573275665,-0.576239877,-0.38968995,-0.536062812
19-09-2015,-0.574482277,-0.577735363,-0.57305422,-0.575908973,-0.393304942,-0.534600196
18-09-2015,-0.573698025,-0.576426146,-0.571700947,-0.574159906,-0.377590237,-0.533958263
17-09-2015,-0.578973901,-0.58110028,-0.575711556,-0.5778944,-0.380317603,-0.538643314
16-09-2015,-0.577583636,-0.580020751,-0.577593836,-0.578745298,-0.377794768,-0.537483578
15-09-2015,-0.577298454,-0.547910482,-0.574616635,-0.577315317,-0.3798117,-0.537297736
14-09-2015,-0.577155863,-0.578619659,-0.576904897,-0.576913505,-0.376013256,-0.537238863
13-09-2015,-0.571654218,-0.574600133,-0.575219457,-0.577067139,-0.381270553,-0.532500612
12-09-2015,-0.566176338,-0.569799671,-0.568551512,-0.571489033,-0.382347892,-0.527781514
11-09-2015,-0.567982494,-0.568593813,-0.564147224,-0.565721838,-0.379713817,-0.529427843
10-09-2015,-0.567970611,-0.568456001,-0.567272054,-0.567648176,-0.375558904,-0.529491682
09-09-2015,-0.561946131,-0.564861396,-0.56477465,-0.568014534,-0.370507808,-0.52429734
08-09-2015,-0.566176338,-0.563299523,-0.562486389,-0.561585531,-0.363738439,-0.528048927
07-09-2015,-0.566081277,-0.567514283,-0.563667427,-0.566029107,-0.375607532,-0.528022682
06-09-2015,-0.572093874,-0.566595534,-0.568637629,-0.566040925,-0.366671797,-0.533321294
05-09-2015,-0.577643049,-0.574370446,-0.57508413,-0.571737211,-0.376694472,-0.538212048
04-09-2015,-0.581184065,-0.58038825,-0.578024423,-0.577315317,-0.376087138,-0.541360715
03-09-2015,-0.578688718,-0.581881217,-0.578491917,-0.58100254,-0.383350932,-0.539239142
02-09-2015,-0.580221574,-0.58075575,-0.578737967,-0.578520755,-0.380682838,-0.540644303
